NAME,MSINI-mjupiter,A-au,PER-day,ECC,OM-deg,T0-jd,K-m/s,ORBREF,ORBURL,FIRSTREF,FIRSTURL,OTHERNAME,COMP,HD,HIPP,HR,SAO,GL,BINARY,BINARYURL,BINARYREF,RA-hr,DEC-deg,RA_STRING,DEC_STRING,KEPID,KOI,KDE,EOD,IMAGING,MICROLENSING,TIMING,ASTROMETRY,BMV,V,VURL,VREF,J,H,PAR-marcsec,DIST-pc,VSINI-km/s,KS,GAMMA-km/s,DVDT-m/s/day,I-deg,MASS-mjupiter,SEP-au,TREND,LAMBDA-deg,BIGOM-deg,DEPTH,T14-day,TT,R-rjupiter,AR,DENSITY-\g/cm^3,GRAVITY,B,TRANSIT,TRANSITURL,TRANSITREF,DR,RR,SE,SEURL,SEREF,SEDEPTHJ,SEDEPTHH,SEDEPTHKS,SEDEPTHKP,SEDEPTH36,SEDEPTH45,SEDEPTH80,SEDEPTH58,RMS,CHI2,NOBS,NCOMP,MULT,PLANETDISCMETH,STARDISCMETH,DATE,STAR,MSTAR-msun,RSTAR-rsun,TEFF-k,RHOSTAR-g/cm^3,LOGG,FE,SHK,RHK,JSNAME,EPEURL,KP,SIMBADNAME,SIMBADURL,ETDNAME,ETDURL,EANAME,EAURL
Kepler-122 e,,0.221179,37.993273,,90,2454996.016,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-232,e,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.40746111,39.94911111,24:26.9,+39:56:56.80,,232.04,1,1,0,0,0,0,,,,,13.173,12.887,,,,12.826,,,,0.0208911,0.221179,0,,,,0.298125,2454996.016,0.231956,39.2006,,,0.84,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,4,1,Transit,Transit,2014,Kepler-122,,1.216,6050,,4.299,,,,Kepler-122,http://exoplanet.eu/star.php?st=Kepler-122,,Kepler-122,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-122,,,Kepler-122 e,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-122+e&type=PLANET+HOST
Kepler-634 b,,0.0590906,5.16950177,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.41300556,40.70269444,24:46.8,+40:42:09.7,,647.01,1,1,0,0,0,0,,,,,12.511,12.22,1.321,757,,12.16,,,,0.0139495,0.0590906,0,,,0.000183332,0.18779,2455003.313,0.169,10.2702,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01354,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-634,1.03,1.24,6075,,4.26,-0.18,,,,,13.55,,,,,Kepler-634 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-634+b&type=PLANET+HOST
Kepler-881 b,,0.0539414,4.44448017,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.26617222,46.67075,15:58.2,+46:40:14.7,,1526.01,1,1,0,0,0,0,,,,,14.12,13.84,0.733138,1364,,13.714,,,,0.0131362,0.0539414,0,,,0.00021316,0.1396,2454966.463,0.159,10.6654,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.0146,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-881,1.06,1.09,5961,,4.39,0,,,,,15.216,,,,,Kepler-881 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-881+b&type=PLANET+HOST
Kepler-103 c,,0.64119,179.612,0,,,3.85,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,KOI-108,c,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.26561111,40.06444444,15:56.2,+40:03:52,,108.02,1,1,0,0,0,0,0.8,11.88,,,11.193,10.941,,,2.5,10.873,,,,0.0877632,0.64119,0,,,0.001074,,2455128.326,0.458519,,1.47,,0.44,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,,0.032766,0,,Predicted,,,,,,,,,,0.824,,2,1,Transit,Transit,2014,Kepler-103,1.09,1.44,5845,0.52,4.162,0.07,,,,,12.29,KOI-108,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-108,KOI-108 c,http://var2.astro.cz/ETD/etd.php?STARNAME=KOI-108&PLANET=c,K00108.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00108.02&type=PLANET+HOST
Kepler-997 b,,0.0406211,2.70730672,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.282225,49.93894444,16:56.0,+49:56:20.2,,1883.01,1,1,0,0,0,0,,,,,10.929,10.663,2.12766,470,,10.608,,,,0.00842926,0.0406211,0,,,6.25681E-05,0.144262,2454965.431,0.121,5.61189,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.00791,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-997,1.22,1.56,6150,,4.14,0.05,,,,,11.894,,,,,Kepler-997 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-997+b&type=PLANET+HOST
HATS-8 b,0.138218,0.0466748,3.583893,0,90,2456672.11,17.7,Bayliss 2015,http://adsabs.harvard.edu/abs/2015AJ....150...49B,Bayliss 2015,http://adsabs.harvard.edu/abs/2015AJ....150...49B,,b,,,,,,0,http://adsabs.harvard.edu/abs/2015AJ....150...49B,Bayliss 2015,19.66278131,-25.74833583,39:46.0,-25:44:54.009,,,0,1,0,0,0,0,,14.03,,,13.098,12.779,1.20627,829,2,12.66,19.958,,87.8,0.13832,0.0466748,0,,,0.00663,0.1263,2456672.11,0.879958,9.26264,0.259,2.66756,0.36,1,http://adsabs.harvard.edu/abs/2015AJ....150...49B,Bayliss 2015,,0.0814,0,,Predicted,,,,,,,,,,,9,1,0,Transit,Transit,2015,HATS-8,1.056,1.086,5679,1.15,4.386,0.21,,-5.18,HATS-8 b,http://exoplanet.eu/star.php?st=HATS-8+b,,HATS-8,http://simbad.harvard.edu/simbad/sim-id?Ident=HATS-8,,,HATS-8 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HATS-8+b&type=PLANET+HOST
Kepler-1503 b,,0.376527,96.16987,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.58181111,42.80675,34:54.5,+42:48:24.3,,3443.01,1,1,0,0,0,0,,,,,14.353,13.82,1.17647,850,,13.767,,,,0.0172355,0.376527,0,,,0.000763417,0.31129,2455003.257,0.203,109.66,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.02763,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1503,0.77,0.74,5069,,4.59,-0.19,,,,,15.796,,,,,Kepler-1503 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1503+b&type=PLANET+HOST
HD 100655 b,1.33352,0.682908,157.57,0.085,132,2453072.4,35.2,Omiya 2012,http://adsabs.harvard.edu/abs/2012PASJ...64...34O,Omiya 2012,http://adsabs.harvard.edu/abs/2012PASJ...64...34O,2MASS J11350375+2026295,b,100655,56508,4459,81886,,0,http://adsabs.harvard.edu/abs/2012PASJ...64...34O,Omiya 2012,11.58438611,20.44154722,35:03.8,+20:26:29.57,,,0,1,0,0,0,0,1.01,6.45,http://adsabs.harvard.edu/abs/2012PASJ...64...34O,Omiya 2012,5.039,4.47,8.18,122.249,1.6,4.129,,,,1.33352,0.682908,0,,,,,,,15.8256,,,,0,,,,,0,,,,,,,,,,,11.2,1.6,45,1,0,RV,RV,2012,HD 100655,1.71,9.3,4801,,2.81,-0.02,,,HD 100655,http://exoplanet.eu/star.php?st=HD+100655,,HD 100655,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+100655,,,HD 100655 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+100655+b&type=PLANET+HOST
Kepler-400 b,,0.0848304,9.024389,,90,2454966.538,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-2711,b,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.3963,40.48003889,23:46.7,+40:28:48.14,,2711.01,1,1,0,0,0,0,,,,,12.566,12.289,,,,12.296,,,,0.0122424,0.0848304,0,,,,0.130333,2454966.538,0.147203,15.9672,,,0.01,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,2,1,Transit,Transit,2014,Kepler-400,,1.145,5886,,4.35,,,,Kepler-400,http://exoplanet.eu/star.php?st=Kepler-400,,Kepler-400,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-400,,,Kepler-400 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-400+b&type=PLANET+HOST
HD 141399 c,1.33442,0.689382,201.99,0.048,-140,,44.2,Hebrard 2016,http://adsabs.harvard.edu/abs/2016A%26A...588A.145H,Vogt 2014,http://adsabs.harvard.edu/abs/2014ApJ...787...97V,,c,141399,77301,,45726,,0,http://adsabs.harvard.edu/abs/2016A%26A...588A.145H,Hebrard 2016,15.78164056,46.98624722,46:53.9,+46:59:10.49,,,0,1,0,0,0,0,0.73,7.2,,,5.89,5.598,27.65,36.1664,2.9,5.499,-21.548,,,1.33442,0.689382,0,,,,,,,,,,,0,,,,,0,,Predicted,,,,,,,,,,,139,3,1,RV,RV,2014,HD 141399,1.07,,5600,,4.28,0.35,,-5.26,HD 141399 c,http://exoplanet.eu/star.php?st=HD+141399+c,,HD 141399,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+141399,,,HD 141399 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+141399+c&type=PLANET+HOST
WASP-119 b,1.22567,0.0363001,2.49979,0,90,2456537.547,181,Maxted 2016,http://adsabs.harvard.edu/abs/2016A%26A...591A..55M,Maxted 2016,http://adsabs.harvard.edu/abs/2016A%26A...591A..55M,,b,,,,,,0,,,3.728897222,-65.19386111,43:44.0,-65:11:37.9,,,0,1,0,0,0,0,,12.2,,,10.924,10.612,3.003,333,0.7,10.545,8.404,,85,1.23035,0.0363001,0,,,0.0131,0.126,2456537.547,1.36676,6.51942,0.638992,3.23424,0.5,1,http://adsabs.harvard.edu/abs/2016A%26A...591A..55M,Maxted 2016,,,0,,Predicted,,,,,,,,,22.5,,23,1,0,Transit,Transit,2016,WASP-119,1.02,1.2,5650,,4.5,0.14,,,WASP-119 b,http://exoplanet.eu/star.php?st=WASP-119+b,,1SWASP J034343.96-651137.8,http://simbad.harvard.edu/simbad/sim-id?Ident=1SWASP+J034343.96-651137.8,,,WASP-119 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=WASP-119+b&type=PLANET+HOST
Kepler-106 c,,0.111348,13.5708,0,,,2.71,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,KOI-116,c,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,20.05758333,44.3375,03:27.3,+44:20:15,,116.01,1,1,0,0,0,0,0.700001,12.98,,,11.752,11.494,,,0.3,11.431,,,,0.0328478,0.111348,0,,,0.000489,,2454969.278,0.223015,,3.28,,0.69,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,,0.022113,0,,Predicted,,,,,,,,,,1,,3,1,Transit,Transit,2014,Kepler-106,1,1.04,5858,1.38,4.407,-0.12,,,,,12.88,KOI-116,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-116,,,K00116.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00116.01&type=PLANET+HOST
Kepler-113 b,,0.0502736,4.754,0,,,5.4,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,KOI-153,b,,,,,,0,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,19.19985889,50.94433333,11:59.5,+50:56:39.6,,153.02,1,1,0,0,0,0,,,,,11.886,11.36,,,0.4,11.255,,,,0.013404,0.0502736,0,,,0.00058516,,2454961.546,0.16237,,10.73,,0.08,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,,0.02419,0,,Predicted,,,,,,,,,,0.95,,1,0,Transit,Transit,2014,Kepler-113,0.75,0.69,4725,2.71,4.636,0.05,,,,,13.46,KOI-153,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-153,,,K00153.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00153.02&type=PLANET+HOST
Kepler-1178 b,,0.182381,31.80634,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.23040278,45.80211111,13:49.5,+45:48:07.6,,2298.02,1,1,0,0,0,0,,,,,12.323,11.826,2.97619,336,,11.735,,,,0.00364938,0.182381,0,,,0.000163328,0.15808,2454983.664,0.095,52.4083,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01278,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1178,0.8,0.75,4990,,4.59,-0.05,,,,,13.831,,,,,Kepler-1178 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1178+b&type=PLANET+HOST
HIP 65891 b,6.00119,2.80589,1084.5,0.13,355.5,2456014.8,64.9,Jones 2015,http://adsabs.harvard.edu/abs/2015A%26A...580A..14J,Jones 2015,http://adsabs.harvard.edu/abs/2015A%26A...580A..14J,,b,117253,65891,,240897,,0,http://adsabs.harvard.edu/abs/2015A%26A...580A..14J,Jones 2015,13.50702833,-58.66433333,30:25.3,-58:39:51.60,,,0,1,0,0,0,0,1.01,6.77,,,5.115,4.689,7.35,136.054,2.5,4.453,,,,6.00119,2.80589,0,,,,,,,67.7176,,,,0,,,,,0,,Predicted,,,,,,,,,9.3,3.5,26,1,0,RV,RV,2015,HIP 65891,2.5,8.93,5000,,2.9,0.16,,,HIP 65891 b,http://exoplanet.eu/star.php?st=HIP+65891+b,,HD 117253,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+117253,,,HIP 65891 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HIP+65891+b&type=PLANET+HOST
Kepler-595 b,,0.161025,25.30292332,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.638025,50.67302778,38:16.9,+50:40:22.9,,547.01,1,1,0,0,0,0,,,,,13.335,12.94,1.56495,639,,12.862,,,,0.0457295,0.161025,0,,,0.00176652,0.18835,2455021.06,0.34,41.8117,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.04203,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-595,0.87,0.83,5247,,4.54,0.08,,,,,14.773,,,,,Kepler-595 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-595+b&type=PLANET+HOST
K2-138 f,,0.104299,12.75759,0,90,2457738.702,,Christiansen 2018,http://adsabs.harvard.edu/abs/2018AJ....155...57C,Christiansen 2018,http://adsabs.harvard.edu/abs/2018AJ....155...57C,EPIC 245950175,f,,,,,,0,http://adsabs.harvard.edu/abs/2018AJ....155...57C,Christiansen 2018,23.26326903,-10.84969361,15:47.8,-10:50:58.897,,,0,1,0,0,0,0,0.8,12.21,,,10.756,10.384,5.46448,183,2.7,10.305,,,89.03,0.0246907,0.104299,0,,,0.000894,0.133,2457738.702,0.255884,26.1375,,,0.48,1,http://adsabs.harvard.edu/abs/2018AJ....155...57C,Christiansen 2018,,0.0299,0,,Predicted,,,,,,,,,,,,5,1,Transit,Transit,2018,K2-138,0.93,0.86,5378,,4.59,0.16,,,K2-138 f,http://exoplanet.eu/star.php?st=K2-138+f,,UCAC2 28123505,http://simbad.harvard.edu/simbad/sim-id?Ident=UCAC2+28123505,,,K2-138 f,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K2-138+f&type=PLANET+HOST
HD 142415 b,1.66194,1.06061,386.29999,0.5,255,2451519,51.3,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,,b,142415,78169,,253358,,0,,,15.96136806,-60.20000833,57:40.9,-60:12:00.03,,,0,1,0,0,0,0,0.621,7.33,,,6.235,5.99,29.21,34.2349,3.42751,5.892,,,,1.66194,1.06061,0,,,,,,,204.267,,0,,0,,,,,0,,,,,,,,,,,10.6,,137,1,0,RV,RV,2004,HD 142415,1.065,1.11902,5901.98,,4.38218,0.0880335,0.234,-4.66521,HD 142415,http://exoplanet.eu/star.php?st=HD+142415,,HD 142415,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+142415,,,HD 142415 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+142415+b&type=PLANET+HOST
Kepler-1359 b,,0.274559,59.4970952,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.30258889,41.89283333,18:09.3,+41:53:34.2,,2828.01,1,1,0,0,0,0,,,,,14.042,13.507,1.49477,669,,13.43,,,,0.0240196,0.274559,0,,,0.00126878,0.23342,2454979.95,0.252,82.1835,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.03562,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1359,0.78,0.72,4709,,4.62,0.11,,,,,15.768,,,,,Kepler-1359 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1359+b&type=PLANET+HOST
Kepler-785 b,,0.0282249,1.97376093,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.47121944,38.84225,28:16.4,+38:50:32.1,,1176.01,1,1,0,0,0,0,,,,,14.079,13.55,1.5015,666,,13.381,,,,1,0.0282249,0,,,0.0280261,0.076215,2455011.689,1.162,8.56755,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.16741,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-785,0.77,0.71,4739,,4.62,-0.02,,,,,15.715,,,,,Kepler-785 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-785+b&type=PLANET+HOST
CoRoT-9 b,0.843564,0.406991,95.2738,0.11,37,2454591.853,38,Deeg 2010,http://adsabs.harvard.edu/abs/2010Natur.464..384D,Deeg 2010,http://adsabs.harvard.edu/abs/2010Natur.464..384D,2MASS J18430881+0612150,b,,,,,,0,,,18.71911389,6.204138889,43:08.8,+06:12:14.9,,,0,1,0,0,0,0,0.86,13.69,,,12.175,11.813,2.174,459.982,0,11.688,,,89.99,0.843564,0.406991,0,,,0.013225,0.336667,2454603.345,1.05,93.3123,0.9,3.27831,0.01,1,http://adsabs.harvard.edu/abs/2010Natur.464..384D,Deeg 2010,,,0,,,,,,,,,,,6.3,,14,1,0,Transit,Transit,2010,CoRoT-9,0.99,0.94,5625,1.2,4.54,-0.01,,,CoRoT-9,http://exoplanet.eu/star.php?st=CoRoT-9,,CoRoT-Exo-9b,http://simbad.harvard.edu/simbad/sim-id?Ident=CoRoT-Exo-9b,CoRoT-9 b,http://var2.astro.cz/ETD/etd.php?STARNAME=CoRoT-9&PLANET=b,CoRoT-9 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=CoRoT-9+b&type=PLANET+HOST
HD 114386 b,1.3637,1.72685,937.70001,0.23,273,2450454,34.3,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,,b,114386,64295,,204193,,0,,,13.17775611,-35.05399167,10:39.9,-35:03:14.37,,,0,1,0,0,0,0,0.982,8.73,,,6.968,6.497,34.61,28.8934,0.593321,6.351,,,,1.3637,1.72685,0,,,,,,,584.054,,0,,0,,,,,0,,,,,,,,,,,10.2,,58,1,0,RV,RV,2004,HD 114386,0.78,0.637212,4819.64,,4.70688,0.00374012,,,HD 114386,http://exoplanet.eu/star.php?st=HD+114386,,HD 114386,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+114386,,,HD 114386 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+114386+b&type=PLANET+HOST
HD 103197 b,0.0982431,0.249018,47.84,0,0,2454826,5.9,Mordasini 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.111M,Mordasini 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.111M,2MASS J11525298-5017342,b,103197,57931,,,,0,,,11.88140333,-50.29284167,52:53.1,-50:17:34.23,,,0,1,0,0,0,0,0.86,9.4,,,7.916,7.6,18.82,53.135,2,7.426,,,,0.0982431,0.249018,0,,,,,,,52.8425,,,,0,,,,,0,,,,,,,,,,,1.4,1.02,58,1,0,RV,RV,2011,HD 103197,0.9,1.01561,5303,,4.4,0.21,,-5.07,HD 103197,http://exoplanet.eu/star.php?st=HD+103197,,HD 103197,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+103197,,,HD 103197 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+103197+b&type=PLANET+HOST
Kepler-698 b,,0.123396,16.32976218,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.234,41.30177778,14:02.4,+41:18:06.4,,845.01,1,1,0,0,0,0,,,,,14.255,13.87,0.881057,1135,,13.799,,,,0.0418568,0.123396,0,,,0.00136974,0.26554,2455010.295,0.328,29.2242,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.03701,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-698,0.94,0.91,5612,,4.5,-0.03,,,,,15.447,,,,,Kepler-698 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-698+b&type=PLANET+HOST
Kepler-1022 b,,0.0863273,10.99469878,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.29013333,46.97372222,17:24.5,+46:58:25.4,,1940.01,1,1,0,0,0,0,,,,,13.54,12.907,2.1978,455,,12.821,,,,0.0181548,0.0863273,0,,,0.00099856,0.068475,2454970.358,0.211,27.3603,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.0316,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1022,0.71,0.68,4445,,4.64,0.06,,,,,15.389,,,,,Kepler-1022 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1022+b&type=PLANET+HOST
7 CMa b,2.43233,1.80264,763,0.14,12,2455520,44.9,Wittenmyer 2011,http://adsabs.harvard.edu/abs/2011ApJ...743..184W,Wittenmyer 2011,http://adsabs.harvard.edu/abs/2011ApJ...743..184W,2MASS J06364103-1915210,b,47205,31592,,151702,,0,http://adsabs.harvard.edu/abs/2011ApJ...743..184W,Wittenmyer 2011,6.611388611,-19.25570833,36:41.0,-19:15:20.55,,,0,1,0,0,0,0,1.061,3.95,,,2.173,1.679,50.63,19.7511,1.15,1.564,,,,2.43233,1.80264,0,,,,,,,168.913,,,,0,,,,,0,,,,,,,,,,,21,,21,1,0,RV,RV,2011,7 CMa,1.34,2.3,4761,,3.11,0.21,,,7 CMa,http://exoplanet.eu/star.php?st=7+CMa,,7 CMa,http://simbad.harvard.edu/simbad/sim-id?Ident=7+CMa,,,7 CMa b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=7+CMa+b&type=PLANET+HOST
